时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-06-08 05:59:55,,,,,,执行后台命令,save hold,,,,
2023-06-08 11:59:55,,,,,,执行后台命令,save hold,,,,
2023-06-08 13:17:00,,TawnyBoot322184,,,,开始进服,,,,,xuid=2535416966841950
2023-06-08 13:17:36,主世界,TawnyBoot322184,-62,65,-62,进入服务器,,,,,xuid=2535416966841950
2023-06-08 13:17:40,主世界,TawnyBoot322184,-62,65,-62,使用物品,菜单,,,,类型：pa:menu
2023-06-08 13:18:05,主世界,TawnyBoot322184,-74,66,34,使用物品点击方块,minecraft:chest,-76,64,35,使用物品： 类型：
2023-06-08 13:18:05,主世界,TawnyBoot322184,-74,66,34,打开容器,minecraft:chest,-76,64,35,
2023-06-08 13:18:05,主世界,TawnyBoot322184,-74,66,34,方块接受玩家互动,minecraft:chest,-76,64,35,
2023-06-08 13:18:07,主世界,TawnyBoot322184,-74,66,34,关闭容器,minecraft:chest,-76,64,35,
2023-06-08 13:20:06,主世界,TawnyBoot322184,-28,71,285,使用物品点击方块,minecraft:chest,-29,69,286,使用物品： 类型：
2023-06-08 13:20:06,主世界,TawnyBoot322184,-28,71,285,打开容器,minecraft:chest,-29,69,286,
2023-06-08 13:20:06,主世界,TawnyBoot322184,-28,71,284,方块接受玩家互动,minecraft:chest,-29,69,286,
2023-06-08 13:20:07,主世界,TawnyBoot322184,-28,71,284,关闭容器,minecraft:chest,-29,69,286,
2023-06-08 13:20:08,主世界,TawnyBoot322184,-28,71,284,使用物品点击方块,minecraft:chest,-29,67,286,使用物品： 类型：
2023-06-08 13:20:08,主世界,TawnyBoot322184,-28,71,284,打开容器,minecraft:chest,-29,67,286,
2023-06-08 13:20:08,主世界,TawnyBoot322184,-28,71,284,方块接受玩家互动,minecraft:chest,-29,67,286,
2023-06-08 13:20:09,主世界,TawnyBoot322184,-28,71,284,容器 取出物品,minecraft:chest,-29,67,286,从第0号槽 取出26个 铁锭
2023-06-08 13:20:10,主世界,TawnyBoot322184,-28,71,284,容器 取出物品,minecraft:chest,-29,67,286,从第2号槽 取出8个 铁块
2023-06-08 13:20:11,主世界,TawnyBoot322184,-28,71,284,关闭容器,minecraft:chest,-29,67,286,
2023-06-08 13:20:13,主世界,TawnyBoot322184,-27,71,284,使用物品点击方块,minecraft:crafting_table,-28,69,285,使用物品： 类型：
2023-06-08 13:20:13,主世界,TawnyBoot322184,-27,71,284,打开容器,minecraft:crafting_table,-28,69,285,
2023-06-08 13:20:38,主世界,TawnyBoot322184,-53,71,281,使用物品点击方块,minecraft:stone_button,-55,70,281,使用物品： 类型：
2023-06-08 13:20:38,主世界,TawnyBoot322184,-53,71,281,方块接受玩家互动,minecraft:stone_button,-55,70,281,
2023-06-08 13:20:58,主世界,TawnyBoot322184,-55,71,281,使用物品点击方块,minecraft:stone_button,-55,70,281,使用物品： 类型：
2023-06-08 13:20:58,主世界,TawnyBoot322184,-55,71,281,方块接受玩家互动,minecraft:stone_button,-55,70,281,
2023-06-08 13:21:03,主世界,TawnyBoot322184,-55,71,281,使用物品点击方块,minecraft:stone_button,-55,70,280,使用物品： 类型：
2023-06-08 13:21:03,主世界,TawnyBoot322184,-55,71,281,方块接受玩家互动,minecraft:stone_button,-55,70,280,
2023-06-08 13:21:06,主世界,TawnyBoot322184,-55,71,281,使用物品点击方块,minecraft:stone_button,-55,70,280,使用物品： 类型：
2023-06-08 13:21:06,主世界,TawnyBoot322184,-55,71,281,方块接受玩家互动,minecraft:stone_button,-55,70,280,
2023-06-08 13:21:07,主世界,TawnyBoot322184,-55,71,281,使用物品点击方块,minecraft:stone_button,-55,70,280,使用物品： 类型：
2023-06-08 13:21:07,主世界,TawnyBoot322184,-55,71,281,方块接受玩家互动,minecraft:stone_button,-55,70,280,
2023-06-08 13:21:07,主世界,TawnyBoot322184,-55,71,281,使用物品点击方块,minecraft:stone_button,-55,70,280,使用物品： 类型：
2023-06-08 13:21:07,主世界,TawnyBoot322184,-55,71,281,方块接受玩家互动,minecraft:stone_button,-55,70,280,
2023-06-08 13:21:07,主世界,TawnyBoot322184,-55,71,281,使用物品点击方块,minecraft:stone_button,-55,70,280,使用物品： 类型：
2023-06-08 13:21:07,主世界,TawnyBoot322184,-55,71,281,方块接受玩家互动,minecraft:stone_button,-55,70,280,
2023-06-08 13:21:07,主世界,TawnyBoot322184,-55,71,281,使用物品点击方块,minecraft:stone_button,-55,70,280,使用物品： 类型：
2023-06-08 13:21:07,主世界,TawnyBoot322184,-55,71,281,方块接受玩家互动,minecraft:stone_button,-55,70,280,
2023-06-08 13:21:07,主世界,TawnyBoot322184,-55,71,281,使用物品点击方块,minecraft:stone_button,-55,70,280,使用物品： 类型：
2023-06-08 13:21:07,主世界,TawnyBoot322184,-55,71,281,方块接受玩家互动,minecraft:stone_button,-55,70,280,
2023-06-08 13:21:07,主世界,TawnyBoot322184,-55,71,281,使用物品点击方块,minecraft:stone_button,-55,70,280,使用物品： 类型：
2023-06-08 13:21:07,主世界,TawnyBoot322184,-55,71,281,方块接受玩家互动,minecraft:stone_button,-55,70,280,
2023-06-08 13:21:08,主世界,TawnyBoot322184,-55,71,281,使用物品点击方块,minecraft:stone_button,-55,70,280,使用物品： 类型：
2023-06-08 13:21:08,主世界,TawnyBoot322184,-55,71,281,方块接受玩家互动,minecraft:stone_button,-55,70,280,
2023-06-08 13:21:08,主世界,TawnyBoot322184,-55,71,281,使用物品点击方块,minecraft:stone_button,-55,70,280,使用物品： 类型：
2023-06-08 13:21:08,主世界,TawnyBoot322184,-55,71,281,方块接受玩家互动,minecraft:stone_button,-55,70,280,
2023-06-08 13:21:08,主世界,TawnyBoot322184,-55,71,281,使用物品点击方块,minecraft:stone_button,-55,70,280,使用物品： 类型：
2023-06-08 13:21:08,主世界,TawnyBoot322184,-55,71,281,方块接受玩家互动,minecraft:stone_button,-55,70,280,
