时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-06-10 05:59:55,,,,,,执行后台命令,save hold,,,,
2023-06-10 08:23:40,,zhanlang2022z,,,,开始进服,,,,,xuid=2535430136812366
2023-06-10 08:24:02,主世界,马铃薯 0.5 0.3 1.6秒,-42,64,-32,破坏耕地,minecraft:farm_land,-42,63,-32,
2023-06-10 08:24:28,主世界,zhanlang2022z,-54,72,47,进入服务器,,,,,xuid=2535430136812366
2023-06-10 08:25:03,主世界,zhanlang2022z,-75,74,48,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-06-10 08:25:03,主世界,zhanlang2022z,-75,74,48,进食,紫铜速射炮,,,,
2023-06-10 08:25:04,主世界,entity.pa:ll.name,-67,63,46,爆炸,,,,,
2023-06-10 08:25:05,主世界,zhanlang2022z,-75,74,48,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-06-10 08:25:05,主世界,zhanlang2022z,-75,74,48,进食,紫铜速射炮,,,,
2023-06-10 08:25:05,主世界,entity.pa:ll.name,-65,64,43,爆炸,,,,,
2023-06-10 08:25:07,主世界,zhanlang2022z,-75,74,48,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-06-10 08:25:07,主世界,zhanlang2022z,-75,74,48,进食,紫铜速射炮,,,,
2023-06-10 08:25:07,主世界,entity.pa:ll.name,,,,弹射物击中,猪,-64,64,38,
2023-06-10 08:25:07,主世界,entity.pa:ll.name,-65,64,38,爆炸,,,,,
2023-06-10 08:25:08,主世界,zhanlang2022z,-75,74,48,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-06-10 08:25:08,主世界,zhanlang2022z,-75,74,48,进食,紫铜速射炮,,,,
2023-06-10 08:25:09,主世界,entity.pa:ll.name,-65,64,38,爆炸,,,,,
2023-06-10 08:25:11,主世界,zhanlang2022z,-65,74,41,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-06-10 08:25:11,主世界,zhanlang2022z,-65,74,41,进食,紫铜速射炮,,,,
2023-06-10 08:25:12,主世界,zhanlang2022z,-65,74,41,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-06-10 08:25:12,主世界,zhanlang2022z,-65,74,41,进食,紫铜速射炮,,,,
2023-06-10 08:25:12,主世界,entity.pa:ll.name,-63,73,40,爆炸,,,,,
2023-06-10 08:25:12,主世界,entity.pa:ll.name,,,,弹射物击中,猪,-56,64,34,
2023-06-10 08:25:12,主世界,entity.pa:ll.name,,,,弹射物击中,猪,-56,64,34,
2023-06-10 08:25:12,主世界,entity.pa:ll.name,-54,64,34,爆炸,,,,,
2023-06-10 08:25:14,主世界,zhanlang2022z,-63,74,40,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-06-10 08:25:14,主世界,zhanlang2022z,-63,74,40,进食,紫铜速射炮,,,,
2023-06-10 08:25:15,主世界,entity.pa:ll.name,-53,64,31,爆炸,,,,,
2023-06-10 08:25:17,主世界,马铃薯 0.5 0.3 1.6秒,-39,64,-32,破坏耕地,minecraft:farm_land,-40,63,-33,
2023-06-10 08:25:20,主世界,zhanlang2022z,-48,69,25,使用物品点击方块,minecraft:chest,-44,64,24,使用物品：紫铜速射炮 类型：pa:ll
2023-06-10 08:25:20,主世界,zhanlang2022z,-48,69,25,打开容器,minecraft:chest,-44,64,24,
2023-06-10 08:25:20,主世界,zhanlang2022z,-48,69,25,方块接受玩家互动,minecraft:chest,-44,64,24,
2023-06-10 08:25:22,主世界,zhanlang2022z,-48,69,25,关闭容器,minecraft:chest,-44,64,24,
2023-06-10 08:25:22,主世界,zhanlang2022z,-48,69,25,使用物品点击方块,minecraft:chest,-45,64,23,使用物品：紫铜速射炮 类型：pa:ll
2023-06-10 08:25:22,主世界,zhanlang2022z,-48,69,25,打开容器,minecraft:chest,-45,64,23,
2023-06-10 08:25:22,主世界,zhanlang2022z,-48,69,25,方块接受玩家互动,minecraft:chest,-45,64,23,
2023-06-10 08:25:25,主世界,zhanlang2022z,-48,69,25,关闭容器,minecraft:chest,-45,64,23,
2023-06-10 08:25:31,主世界,zhanlang2022z,-42,69,19,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-06-10 08:25:31,主世界,zhanlang2022z,-42,69,19,进食,紫铜速射炮,,,,
2023-06-10 08:25:31,主世界,zhanlang2022z,-42,69,19,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-06-10 08:25:31,主世界,zhanlang2022z,-42,69,19,进食,紫铜速射炮,,,,
2023-06-10 08:25:31,主世界,entity.pa:ll.name,-42,64,13,爆炸,,,,,
2023-06-10 08:25:31,主世界,zhanlang2022z,-42,69,19,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-06-10 08:25:31,主世界,zhanlang2022z,-42,69,19,进食,紫铜速射炮,,,,
2023-06-10 08:25:32,主世界,entity.pa:ll.name,,,,弹射物击中,猪,-40,64,12,
2023-06-10 08:25:32,主世界,猪,-40,64,12,生物死亡,,,,,由于zhanlang2022z的攻击
2023-06-10 08:25:32,主世界,zhanlang2022z,-42,69,19,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-06-10 08:25:32,主世界,zhanlang2022z,-42,69,19,进食,紫铜速射炮,,,,
2023-06-10 08:25:32,主世界,entity.pa:ll.name,-41,64,12,爆炸,,,,,
2023-06-10 08:25:32,主世界,zhanlang2022z,-42,69,19,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-06-10 08:25:32,主世界,zhanlang2022z,-42,69,19,进食,紫铜速射炮,,,,
2023-06-10 08:25:32,主世界,entity.pa:ll.name,-40,64,11,爆炸,,,,,
2023-06-10 08:25:32,主世界,zhanlang2022z,-42,69,19,使用物品,紫铜速射炮,,,,类型：pa:ll
2023-06-10 08:25:32,主世界,zhanlang2022z,-42,69,19,进食,紫铜速射炮,,,,
2023-06-10 08:25:32,主世界,entity.pa:ll.name,-40,64,11,爆炸,,,,,
2023-06-10 08:25:32,主世界,entity.pa:ll.name,-39,64,10,爆炸,,,,,
2023-06-10 08:25:33,主世界,entity.pa:ll.name,-39,64,10,爆炸,,,,,
2023-06-10 08:25:35,主世界,zhanlang2022z,-39,66,13,捡起物品,生猪排 1.5 0.9 1.6秒,-40,64,12,3个
2023-06-10 08:25:39,主世界,zhanlang2022z,-41,66,22,使用物品点击方块,minecraft:chest,-45,64,23,使用物品：紫铜速射炮 类型：pa:ll
2023-06-10 08:25:39,主世界,zhanlang2022z,-41,66,22,打开容器,minecraft:chest,-45,64,23,
2023-06-10 08:25:39,主世界,zhanlang2022z,-41,66,22,方块接受玩家互动,minecraft:chest,-45,64,23,
